Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,RacingDivision,UserId
Rober,1619834253992,3,53653,45750,160959,5.333333333333333,2,14,16,0,1,SUCCESS,160959,PRO,KrRSYhzKTfONjRaDUc_ubQ
Maikel,1619841126981,3,68417,67987,205251,8.0,6,18,24,3,2,SUCCESS,205251,PRO,FeKoIRn0Tsa6tACAWZ_2gw
s1thind,1619847142435,3,83385,72448,250155,9.0,2,25,27,3,3,SUCCESS,250155,PRO,VW2LZeOaQP2xEkygggDjUg
Hong-HK,1619836109904,3,84300,74017,252900,8.0,4,20,24,3,4,SUCCESS,252900,PRO,qREdi4HSRtyT8dbivqeyow
EnBW-Flitzer,1619843572553,3,88007,74998,264021,9.333333333333334,3,25,28,0,5,SUCCESS,264021,PRO,je1HIMgRQtibB3H9325TRw
BestGTR,1619833801828,3,92646,86012,277940,9.333333333333334,5,23,28,0,6,SUCCESS,277940,PRO,scRhIBenReKmlXT_QHH2PQ
PraxiusIX,1619839819829,3,94579,75226,283737,7.333333333333333,2,20,22,0,7,SUCCESS,283737,PRO,TXhONlzfQrOokp6lBTZ4PQ
