Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
PoChun-NCTU-CGI,1598572457650,3,19109,16253,57328,0.6666666666666666,0,2,2,483,1,SUCCESS,57328,P7SrLqBvRKS2fNy2goovqw
JJ,1596882105210,3,21029,16357,63087,1.3333333333333333,1,3,4,5248,2,SUCCESS,63087,afdcX_4vRH6Ussd0mbg5LQ
MiLKB,1598361499150,3,21867,18898,65602,0.6666666666666666,1,1,2,2390,3,SUCCESS,65602,8KL8u0H3RIWxgP14x_RC6w
OneDudeDesign,1597928689700,3,21929,19090,65788,0.6666666666666666,2,0,2,2990,4,SUCCESS,65788,tLd0GWYiT0qzqq6YRFVXhg
kimmizian,1598549403781,3,22335,18637,67006,1.0,2,1,3,4009,5,SUCCESS,67006,t6NwFsqgS4mYnFeR3KVxsg
Duckworth,1598544699343,3,25592,19032,76778,1.0,3,0,3,510,6,SUCCESS,76778,VIu9BQ4-Th6gUqu60ztwUQ
IcePandaBoom,1598033359521,3,26693,18467,80080,2.0,3,3,6,43,7,SUCCESS,80080,BTPWujqqTBOWGAFvEKyRaA
Kuei-NCTU-CGI,1597323254063,3,26698,22288,80094,2.3333333333333335,1,6,7,91,8,SUCCESS,80094,uIHQTGm4QtWGei52HqkUvQ
PolishThunder,1597961615052,3,27066,23877,81200,1.6666666666666667,1,4,5,1335,9,SUCCESS,81200,qi512oGVTry8V-KtP6j2_w
Cindy-DBS,1596470414422,3,31044,25285,93134,1.6666666666666667,3,2,5,81,10,SUCCESS,93134,dkX_mR9zSYy9c2CprpaycQ
TienHoang-DBS,1598903190299,3,31329,24080,93987,1.3333333333333333,4,0,4,45,11,SUCCESS,93987,6IwkeVP_SV-fxpC-59lOog
tranvietdung-DBS,1598889329890,3,31616,27867,94850,0.6666666666666666,2,0,2,46,12,SUCCESS,94850,3OwVWi6tQDCpBzKpWfHj7Q
JPMC-HandsFree-London,1598228743355,3,32158,25829,96475,2.6666666666666665,6,2,8,200,13,SUCCESS,96475,DZAYqyd-Tp6eE15IopWCgQ
Yeti,1596666860543,3,32333,26393,97001,1.3333333333333333,3,1,4,103,14,SUCCESS,97001,1SGxAyrnQ96tWb-rolMeBQ
ABaykov,1596297293795,3,32607,30013,97823,1.3333333333333333,2,2,4,14,15,SUCCESS,97823,aa28j7SWTd-LxMzvFoj_bA
DBro,1596832180951,3,32628,26947,97884,1.0,3,0,3,158,16,SUCCESS,97884,jEkEOpjZRhGUbyDZIfTo_A
Matt,1597509752629,3,34332,32608,102996,3.0,2,7,9,325,17,SUCCESS,102996,cVk-aYKdRUmuL0qmjyzmag
nalbam-me,1598619005836,3,34431,31311,103294,1.0,2,1,3,1321,18,SUCCESS,103294,PnRru4vBRkeyT4xX6LOCtw
mayurmadnani,1597219703029,3,34741,30600,104225,1.0,2,1,3,1041,19,SUCCESS,104225,hr8K12KMRhSIDUEJbQT8fg
JonathanRacer,1598547821918,3,35739,32734,107217,1.3333333333333333,2,2,4,1367,20,SUCCESS,107217,nya9ln7uRZ6yFkb9tRzrOw
cho-SEC,1598661885055,3,36086,29956,108258,4.0,2,10,12,15,21,SUCCESS,108258,RE3NAXQtRNOaURoreSXedw
Penguin-DNPds,1597968302027,3,36528,33858,109586,1.3333333333333333,3,1,4,6,22,SUCCESS,109586,Nr3YCYWGTA631Xqa0uDPhw
SpeedForce,1596396107168,3,38630,34039,115890,2.6666666666666665,2,6,8,27,23,SUCCESS,115890,UEkAmvM0RoGA9KjzD1klpw
Deepak-dpk,1598840544473,3,40439,30498,121319,5.0,8,7,15,5,24,SUCCESS,121319,gDTBFK77TM6wD6uObZlulA
RafaelT,1597308431571,3,41097,35972,123291,1.3333333333333333,2,2,4,44,25,SUCCESS,123291,nh20eR6wSW2uOCJ_nRnUvg
DarkChocolate,1597864238343,3,41373,36858,124120,4.333333333333333,4,9,13,11,26,SUCCESS,124120,ROK8anfTQWqjqiA5F3p13Q
think,1597172276058,3,41793,38504,125380,7.333333333333333,0,22,22,3766,27,SUCCESS,125380,IHHC4YftQLaMAs0VyXFJzw
Kurosaki,1598905205886,3,41812,39245,125437,7.333333333333333,1,21,22,16,28,SUCCESS,125437,vrUZUm-aQQCQ0rEZjXcfOA
Adam-H,1598897362339,3,41818,35139,125456,1.3333333333333333,3,1,4,7,29,SUCCESS,125456,63LM4ZOGRmyM9GjZ-IVJgg
MING-CHUN,1596624199108,3,41887,40369,125661,0.6666666666666666,1,1,2,4,30,SUCCESS,125661,qoQoafc4RhGMzWx_fwBp4w
Galileo,1597164957112,3,42231,39470,126695,2.0,3,3,6,8,31,SUCCESS,126695,Y79AzaaOR-u4LVKMxu1Mdw
hoomy-DDSds,1596780653487,3,42404,40810,127212,2.0,2,4,6,1,32,SUCCESS,127212,2b499dd1363247b1a5067w
Asumi,1596340968502,3,42591,37110,127774,1.0,3,0,3,1,33,SUCCESS,127774,Uh5qLLBPQ9-M4OuwSQJKpQ
sasagawa-SEC,1598590012931,3,42828,40538,128486,4.333333333333333,7,6,13,4,34,SUCCESS,128486,8uYX242TT1K7GIN0avI0Ww
RunBabyRun,1596454771708,3,42914,36612,128743,2.0,4,2,6,34,35,SUCCESS,128743,doD1-J-eSrOBOrxWtvFiHg
JPMC-Singapore-Chetak,1598764559275,3,43232,41562,129696,2.3333333333333335,2,5,7,31,36,SUCCESS,129696,LJzDpiNuTFeHu9dsqp1APw
ishizaki-SEC,1596979857463,3,43479,37862,130438,3.3333333333333335,5,5,10,5,37,SUCCESS,130438,lx4A5fhAS-iaN5bF3Qf8Gw
OscarIVECloud-dr,1598113017242,3,43519,40831,130559,6.0,7,11,18,3,38,SUCCESS,130559,XHLKURnAQcmC56tomfZoWA
UncleGK-DBS,1596780714022,3,44092,35613,132277,5.666666666666667,8,9,17,1,39,SUCCESS,132277,244me6w0SIqlFPoljSZJsw
AM730,1597552054378,3,44378,41432,133134,1.0,1,2,3,498,40,SUCCESS,133134,BVyCq7XIT-ObuDsJfFVtDA
Kire,1598344198191,3,44852,35314,134557,5.333333333333333,4,12,16,79,41,SUCCESS,134557,N0y9CR6fQN-a4UlAFsTC5Q
komine-SEC,1598770945731,3,45465,37148,136396,5.666666666666667,7,10,17,1,42,SUCCESS,136396,xLBTYrnTR1eUt4m6y9xbrQ
kimwooglae,1596964366466,3,47151,42249,141455,10.0,1,29,30,3911,43,SUCCESS,141455,bOqKo-ebR_essdUaZVGO4Q
BOL,1597879229285,3,47254,42218,141762,2.6666666666666665,4,4,8,3,44,SUCCESS,141762,tlffbHzRT_yGUt4OGma8RQ
CloudCreative,1598917935589,3,47852,46879,143556,2.3333333333333335,0,7,7,8,45,SUCCESS,143556,3SWFSIaTQ5KQW_w4jiMf8Q
CruzRamirez,1598655357725,3,48075,40296,144227,4.0,4,8,12,39,46,SUCCESS,144227,Zx_FEQUGTo-DLKNy6O2y-g
Jozef-Mak,1598649028535,3,48295,44120,144886,6.333333333333333,5,14,19,3,47,SUCCESS,144886,ADtIv73CS7SUDypuGuW-jA
asada-SEC,1598891779465,3,48749,47355,146249,3.6666666666666665,6,5,11,1,48,SUCCESS,146249,YR8i__H-RvmWIn8NY-77qQ
Groovy-DNPds,1596618691815,3,49345,45185,148037,5.666666666666667,6,11,17,2,49,SUCCESS,148037,a4fb0e167d0e4112942c1Q
Trinity,1596646747692,3,49373,48926,148120,6.333333333333333,8,11,19,1,50,SUCCESS,148120,7XZGXgX3TQ602_-FiuOXzw
s1thind,1596291709145,3,49745,39706,149235,10.0,2,28,30,2,51,SUCCESS,149235,VW2LZeOaQP2xEkygggDjUg
Scarlet,1598245091558,3,50495,46444,151485,6.666666666666667,8,12,20,1,52,SUCCESS,151485,0GEhmZpBR8ekeVaEoAUa_g
SK-DENSO,1598846418782,3,50533,44879,151601,4.666666666666667,1,13,14,10,53,SUCCESS,151601,OY7PidANQca_8oV6j3LJ2g
piano,1597243337828,3,51421,48028,154263,11.333333333333334,3,31,34,3037,54,SUCCESS,154263,UlhPeJD_R1mP1YVlotOxSA
Merfoulis,1598820361699,3,52219,48879,156657,3.0,3,6,9,4,55,SUCCESS,156657,ZXo038NgQoikG6lL_A5fVQ
SapthagiriCollegeOfEngineeringBengaluru,1597607251506,3,52383,50927,157151,3.6666666666666665,2,9,11,4,56,SUCCESS,157151,7YLH94DZStCJzp6onr4xGQ
Lina,1596365498042,3,52624,45529,157873,7.666666666666667,1,22,23,6,57,SUCCESS,157873,XeBgwELvQ_uvlo7ETeWk6w
team-ichibanshibori,1598593751521,3,52908,49560,158726,7.666666666666667,5,18,23,1,58,SUCCESS,158726,koyOYIRATNu8iooLnEjxLA
Wasabi-DevelopersIO,1596550255486,3,53370,45951,160110,6.666666666666667,1,19,20,662,59,SUCCESS,160110,Fmb5j9UgQ_2xkleK0vwXOg
KasztP,1596552727734,3,53643,48599,160929,6.666666666666667,4,16,20,4,60,SUCCESS,160929,B_NHhZzIT7yLboMZHKC3Qw
GT-Racing,1596741450220,3,54248,52127,162745,3.0,0,9,9,22,61,SUCCESS,162745,w9zvXqmyRFWjHCr1e_v0-g
atouteberzingue,1597085982071,3,54327,47491,162981,8.666666666666666,3,23,26,1,62,SUCCESS,162981,8rGCph2rS9uk-H4kVkyalg
wss23,1598446865006,3,54327,42850,162981,6.0,4,14,18,1,63,SUCCESS,162981,K9q8v3GVTOucyHpASg6MYg
jiyeokan,1596951697705,3,55058,51165,165174,6.333333333333333,5,14,19,1,64,SUCCESS,165174,c9766994521741778a11ew
exterior-muzzle,1596423184957,3,55345,51216,166035,5.0,2,13,15,1,65,SUCCESS,166035,3c2fc2c05e3445b58243cw
JPMC-Ace-Hyderabad,1598464881838,3,55816,52327,167450,8.333333333333334,3,22,25,1,66,SUCCESS,167450,6fdcVCAkQtCCsyHEO0LNiA
PCI,1596336442552,3,56619,54421,169859,4.666666666666667,1,13,14,1,67,SUCCESS,169859,4673267b83c042409c437w
NooN-KMITL1034,1598510374613,3,57709,53828,173129,1.0,2,1,3,7,68,SUCCESS,173129,EUqJnZxxREOYxRCf2hyv3A
MIS3B-1,1597808905120,3,57960,51465,173880,2.6666666666666665,2,6,8,1,69,SUCCESS,173880,YJPvbNOBRCGZzNevBDuYZw
My-First-Deep-Racer,1596240075411,3,58063,53665,174191,9.333333333333334,3,25,28,2,70,SUCCESS,174191,Elcr3Cw7QOG81a4Qc9Fbrw
ShivashishBorah,1597615384768,3,59555,56828,178665,11.0,2,31,33,3,71,SUCCESS,178665,ZgH9m9lUQuKuZFdjuvFSZw
GAO,1597116788324,3,60837,54326,182513,14.666666666666666,2,42,44,1,72,SUCCESS,182513,51181bbe07234d4b9d3e6w
SMYKsMagicBullet,1596523658910,3,60949,49330,182849,15.333333333333334,2,44,46,21,73,SUCCESS,182849,wTnQCBkoSjW51_oT4lP6ag
RichardFan-dr,1597070330990,3,63701,59062,191105,14.0,4,37,42,2,74,SUCCESS,191105,oxm3h2AtTpGqAnGZ4vzYpg
onlythree,1596246211693,3,64579,49813,193739,12.666666666666666,3,35,38,1,75,SUCCESS,193739,23e254b25ea0443389ed6w
Chun,1596245369163,3,65916,59581,197749,16.333333333333332,3,46,49,2,76,SUCCESS,197749,9b586fe5edb54ffd86797Q
while-true-,1598030780878,3,66027,58966,198083,15.0,6,39,45,3,77,SUCCESS,198083,Thm53gX4RPq39tsnXduYLA
onepau,1596447356482,3,67082,61219,201248,6.333333333333333,2,17,19,1,78,SUCCESS,201248,4bC4CaDzTL29JrcNYnFyZw
Nopthakorn,1598428022885,3,70933,62674,212800,14.333333333333334,3,40,43,5,79,SUCCESS,212800,117339932f9b475a80898w
Kolaisaac10,1598121082930,3,71501,65009,214505,3.3333333333333335,1,9,10,2,80,SUCCESS,214505,7194wSEWS4W3zfEzhjmcEA
Vasilisk,1596483456154,3,71542,64274,214626,1.0,3,0,3,2,81,SUCCESS,214626,K__cK5mXQQ2la55ZhR5vYA
HarshalM,1597780298213,3,72684,69503,218052,13.0,2,37,39,12,82,SUCCESS,218052,Iythhm6rRre4F5v2345L3Q
AIrtonSenna,1597078898086,3,72902,71939,218707,0.3333333333333333,0,1,1,7,83,SUCCESS,218707,0d792eafa6c64f46933bbQ
r00t,1596378327284,3,73052,71216,219156,0.0,0,0,0,15,84,SUCCESS,219156,b813247a944d4a1abbce0w
william-IVE-Cloud,1596302362775,3,73654,71618,220962,18.333333333333332,3,52,55,1,85,SUCCESS,220962,a7b48db7cd794428990ecQ
McMuz70,1596929268541,3,76797,71335,230393,18.666666666666668,3,53,56,5,86,SUCCESS,230393,hipt2jSzTUqe6NCJmmNFSw
Jun,1598752541670,3,78853,74887,236560,0.3333333333333333,0,1,1,4,87,SUCCESS,236560,tGwREiFWQrqxmggTcGi_xA
BruteForce,1598581522506,3,82725,79830,248175,22.0,5,61,66,1,88,SUCCESS,248175,7734ea28fe1e4ec0b7446w
msckrishna,1597562365681,3,83926,83587,251778,4.666666666666667,2,12,14,40,89,SUCCESS,251778,0WzrOeJ0QKWImSlHFOkcYQ
xujun,1598314681943,3,84926,81971,254779,2.3333333333333335,3,4,7,1,90,SUCCESS,254779,4ha6E7pZR-OHK7-P1p0KUA
djthecarguy,1596521146630,3,86901,80977,260705,1.6666666666666667,2,3,5,1,91,SUCCESS,260705,0f82694d121d4a39881f5w
Rakesh-Arumalla,1596369138137,3,89828,86008,269484,1.3333333333333333,2,2,4,1,92,SUCCESS,269484,agzUTeeLS8GvRr8Ge5JpJA
Oo7oO,1597327416519,3,95422,90156,286267,1.3333333333333333,4,0,4,1,93,SUCCESS,286267,Cn_QM4xTTZCTmVJVdy-Wig
jooms,1598278237076,3,97596,87891,292790,7.333333333333333,2,20,22,1,94,SUCCESS,292790,2a5ba0451e8e40d39ead1Q
yap69,1598020528684,3,99105,92258,297317,2.3333333333333335,2,5,7,1,95,SUCCESS,297317,571b3a45419449789fbaew
Shiv,1598850536494,3,100140,92181,300421,20.666666666666668,3,59,62,1,96,SUCCESS,300421,5fxPONXgRY62qGFCOsv58g
Sample,1596465425561,3,105644,102255,316934,15.333333333333334,3,43,46,1,97,SUCCESS,316934,18a14a11a33c4a4dbb17ew
Lil-Romy,1597301699619,3,106510,97069,319531,15.0,0,45,45,1,98,SUCCESS,319531,63a9773cf11f419992394w
CuBinh-VNN,1597748040033,3,110253,108449,330760,32.666666666666664,0,98,98,1,99,SUCCESS,330760,b8b138d57818407b9c5e0w
