Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,Galileo,1680360922850,3,26574,23798,79722,0.6666666666666666,0,2,2,2,SUCCESS,79722,Y79AzaaOR-u4LVKMxu1Mdw
2,JPMC-LONDON-HandsFree,1680384965156,3,27298,25863,81895,0.3333333333333333,0,1,1,2,SUCCESS,81895,DZAYqyd-Tp6eE15IopWCgQ
3,Jianlong,1680327828591,3,27776,25738,83330,0.3333333333333333,0,1,1,1,SUCCESS,83330,vpsHYdBtSIq__1M9j1R21Q
4,IcePandaBoom,1680332831832,3,28087,26321,84262,0.6666666666666666,0,2,2,1,SUCCESS,84262,BTPWujqqTBOWGAFvEKyRaA
5,CodeMachine,1680342794814,3,29928,29734,89786,0.0,0,0,0,2,SUCCESS,89786,b_WzN_r8ToGPle_8bl2tMA
6,EP-RIO,1680374590958,3,30286,27328,90859,0.6666666666666666,0,2,2,2,SUCCESS,90859,_ARh_JWqRH-khggA_9cN0Q
7,BoltronRacingTeam,1680317112971,3,30420,29195,91260,0.3333333333333333,0,1,1,2,SUCCESS,91260,Lkrg6gQPQ5qwn61K16MHhg
8,C3Ro-Monst,1680308321251,3,30754,30661,92262,0.0,0,0,0,3,SUCCESS,92262,61QIIR_GTpCM0JoUAsdwew
9,monstsquad,1680307515103,3,31442,29991,94327,0.3333333333333333,0,1,1,1,SUCCESS,94327,DrMkcpQaSYCRAUD22iT2ng
10,masaki-systems,1680314916712,3,33401,31468,100204,0.3333333333333333,0,1,1,5,SUCCESS,100204,V1ivpKOPSGWKc3SxuA8YmA
11,Wiley-Coyote,1680333506602,3,33465,32734,100397,0.0,0,0,0,9,SUCCESS,100397,QPzLJrQ-S0yyqMsdIKwAfA
12,MineSweeper,1680373043831,3,34264,32459,102794,1.3333333333333333,0,4,4,3,SUCCESS,102794,cJBGnsm2SneQEkwWruZDgw
13,FabRacer,1680378665370,3,34818,33332,104456,0.3333333333333333,0,1,1,6,SUCCESS,104456,YXjU-6WZTe65g7_YyZPJrA
14,Cinderpelt,1680316576302,3,34974,34863,104923,1.0,0,3,3,1,SUCCESS,104923,1UgtHyGoRa-lnh8JgVEtuw
15,raj-1205,1680366867121,3,35708,35331,107125,0.0,0,0,0,2,SUCCESS,107125,558a49745f8843aea7db6w
16,Beelzebub#0495,1680328204304,3,36131,33537,108395,1.6666666666666667,0,5,5,8,SUCCESS,108395,DMFm_6byQ9SA3Hmd67VKEA
17,DUI-tickets,1680323676812,3,36329,36264,108989,2.0,0,6,6,16,SUCCESS,108989,77HTXpMuQLaqZIIM4Wmdxg
18,sivas,1680320155790,3,37085,34671,111257,1.6666666666666667,0,5,5,1,SUCCESS,111257,mOcZW4PTTy2BWQZjxxHPHA
19,kb-on-aimmo,1680365692013,3,38286,36598,114858,0.0,0,0,0,6,SUCCESS,114858,QhcQzks1T4aU-ZL8mTfQiw
20,Kire,1680344897605,3,38776,37268,116329,2.3333333333333335,0,7,7,1,SUCCESS,116329,N0y9CR6fQN-a4UlAFsTC5Q
21,D55-Hatton,1680374311248,3,38931,38059,116795,0.3333333333333333,0,1,1,13,SUCCESS,116795,Zl7c5ziyTHuLBQSu71FPlw
22,KWON,1680360127404,3,39294,37284,117883,0.6666666666666666,0,2,2,24,SUCCESS,117883,DplPbQepT5iDPJ0_iSmzHg
23,londoso-monst,1680310530983,3,39559,36414,118677,2.0,0,6,6,1,SUCCESS,118677,mQQF2PEFSvmDfnR4HGLM1Q
24,Zeddx,1680309153595,3,39598,37803,118795,0.3333333333333333,0,1,1,6,SUCCESS,118795,lB7OvrjXS7CM0NMeM6IDPg
25,NeilSimon-PanSup,1680308425495,3,39775,36928,119325,2.0,0,6,6,1,SUCCESS,119325,caj3LxcuQz297jcW58Y--Q
26,DanielCostantinRacer,1680344584753,3,40020,39732,120060,2.0,0,6,6,3,SUCCESS,120060,GhOikLJ-TeiygB5I18GAzA
27,KasztP,1680369665084,3,40246,29870,120739,2.6666666666666665,0,8,8,6,SUCCESS,120739,B_NHhZzIT7yLboMZHKC3Qw
28,ReferenceModel#6441,1680367134700,3,41354,37131,124063,1.3333333333333333,0,4,4,6,SUCCESS,124063,s-TPM7LNQSuK6GUDxo0z-w
29,Seab,1680316141456,3,41376,41265,124129,0.0,0,0,0,1,SUCCESS,124129,mjD1OGTXQfKTXMPWVq29rg
30,PrimeEngineer#1321,1680319431613,3,42021,41797,126063,1.0,0,3,3,13,SUCCESS,126063,QpNJfCSOTlqXJ5XHbaRQlA
31,SijanRowe,1680348862297,3,42708,41800,128126,1.0,0,3,3,1,SUCCESS,128126,B2aKmO-wQZCDTzVGzexyOA
32,JPMC-Delaware-Sandbox01,1680367034875,3,43488,40796,130464,0.6666666666666666,0,2,2,5,SUCCESS,130464,9zv888f5T8WGnzte_yhjyg
33,UnboundConsole#8106,1680316076588,3,43823,36736,131469,3.0,0,9,9,2,SUCCESS,131469,LdeWqnCkQC2a8Fpoo5_2rg
34,gcjordi,1680366565677,3,43885,41455,131656,1.6666666666666667,0,5,5,5,SUCCESS,131656,4n-0HYIyQ2241dJ4tZirRg
35,OldOrnithopter,1680375167686,3,44020,43871,132061,3.0,0,9,9,1,SUCCESS,132061,fzRQwXt9RvmwG-lcJRTs-A
36,Yuliya,1680346570908,3,44558,40943,133675,3.3333333333333335,0,10,10,11,SUCCESS,133675,JWJgkv8bSKeMIGYZ9roR-A
37,TDS,1680336001216,3,44576,39673,133729,1.0,0,3,3,1,SUCCESS,133729,0yucHm4oQP2AlvYQcHg3-w
38,ComplexParameter#4627,1680371094985,3,46063,42000,138189,5.0,0,15,15,1,SUCCESS,138189,VVpmeN0jTlq8-Fi22U0mYA
39,chromebookdev,1680331396759,3,46751,44860,140255,2.6666666666666665,0,8,8,1,SUCCESS,140255,Zk9SWS7MRzWcIKcpC1DWcw
40,D55-makit,1680339496753,3,47069,39804,141208,2.6666666666666665,0,8,8,1,SUCCESS,141208,Nkang7fMRci-B9H63pj3LA
41,JoeLeyba,1680338337840,3,47952,46798,143856,1.6666666666666667,0,4,5,1,SUCCESS,143856,nzfVL37yS2G5OUkCQh7omQ
42,WernerOscar,1680331735333,3,49289,43339,147867,4.666666666666667,0,14,14,2,SUCCESS,147867,VJ3BbvBVTJul_5HJYllepg
43,MemoryServer#9178,1680372296595,3,49798,46328,149395,3.0,0,9,9,1,SUCCESS,149395,9rkFVHBFS6-b8GJR8H-bfw
44,MendoRacer,1680323280655,3,50554,48405,151663,5.333333333333333,0,16,16,1,SUCCESS,151663,Zm3MgrGeTea4884bkloX3A
45,NullBuster#7269,1680334147340,3,50621,48998,151863,2.6666666666666665,0,8,8,2,SUCCESS,151863,58UksDAhROWvDnNpHTxhtw
46,JPMC-Delaware-Sandbox06,1680367535825,3,50821,41996,152465,3.6666666666666665,0,11,11,2,SUCCESS,152465,liKDowM7Rka8dOtW9yyAQw
47,TimJWhite,1680385196305,3,50847,45063,152541,4.666666666666667,0,14,14,1,SUCCESS,152541,3dDHylmQSi-Rzd9uUamhlQ
48,Ornithopter,1680379653369,3,50937,44603,152811,6.666666666666667,0,20,20,1,SUCCESS,152811,L3Q02p-mTqKSpReVeGrzew
49,coppermannzero,1680363559046,3,51087,44996,153261,5.333333333333333,0,16,16,1,SUCCESS,153261,LXqv_TvTTi6p7jCcGd4vtg
50,ComplexError#7789,1680358977770,3,51266,48999,153799,2.3333333333333335,0,7,7,1,SUCCESS,153799,TwQliTcHSKa0ZJ6neg2cUQ
51,Banbone,1680372767268,3,52389,46940,157169,4.666666666666667,0,14,14,1,SUCCESS,157169,iTaYYJwUSXWPbqTcxyO0ZA
52,DigitalDelta#1270,1680351157981,3,54088,49930,162264,5.333333333333333,0,16,16,8,SUCCESS,162264,ESFsQhp_QnKPt-M-WLIGaQ
53,ThisState#0016,1680360025998,3,54091,47339,162273,7.0,0,21,21,1,SUCCESS,162273,qNyDpq3aQYOw8fkyGoBOUA
54,Daniel-Zecena-Atos,1680313039295,3,54798,51463,164394,7.0,0,21,21,2,SUCCESS,164394,pV0V7DDhSMiMw3n65cd9_A
55,BurtG,1680342537750,3,55870,53666,167612,1.3333333333333333,0,4,4,1,SUCCESS,167612,lGdyFjV3Tqahq-iF6Ycjuw
56,ProgrammingNetwork#5625,1680343540892,3,57109,51466,171327,5.333333333333333,0,16,16,1,SUCCESS,171327,ZXsMLsmmQemQXR2qY1e5kQ
57,AndrewPonce,1680321635828,3,57310,54601,171931,8.666666666666666,0,26,26,1,SUCCESS,171931,LEe2nrF3SsabDlNMSb0WIw
58,AK02472,1680323345571,3,58443,56128,175329,5.666666666666667,0,17,17,3,SUCCESS,175329,lLZB851ETPytvmYg2h6RgQ
59,pauli,1680349124999,3,59756,54466,179270,10.333333333333334,0,31,31,1,SUCCESS,179270,40faf93f6fbe487cadee4w
60,7th-MiddleVillage,1680366762844,3,59840,58058,179522,6.333333333333333,0,19,19,1,SUCCESS,179522,kCOufMbmQhywHFtX2ceTyA
61,allthmbsamy,1680329132133,3,60340,51489,181021,8.666666666666666,0,26,26,2,SUCCESS,181021,yBF92DAoRYSy4L-UtDVU3g
62,Monscoste,1680313391704,3,61804,60208,185412,6.333333333333333,0,19,19,1,SUCCESS,185412,_EGATtmKQDmhMJh2b1Ws9A
63,ArtificialString#9099,1680332541163,3,61890,59198,185671,3.6666666666666665,0,11,11,6,SUCCESS,185671,Dj2ooMOZR8qSa2mi8uitSA
64,makit,1680365394703,3,64509,61926,193529,8.0,0,24,24,1,SUCCESS,193529,FQ4kxx42Rn-ywzWMVEad0A
65,DeepRacerICAI,1680383849831,3,64865,56666,194597,4.333333333333333,0,13,13,3,SUCCESS,194597,JK749Q2gREG1x9jsH9__vA
66,JPMC-Delaware-Sandbox03,1680320785123,3,65110,62598,195330,7.666666666666667,0,23,23,1,SUCCESS,195330,Eh_9cNbsTReAXGzLNizDVA
67,AlphaRequirements#1008,1680327557850,3,68374,62051,205124,7.333333333333333,0,22,22,6,SUCCESS,205124,kfaMhSkUSZS4T7VMqQVUEw
68,heaven,1680358072549,3,68779,60599,206339,10.0,0,30,30,6,SUCCESS,206339,g01Wn9YGT7aS5B7AX5lIrQ
69,Curly486#4243,1680367238452,3,72731,68528,218193,5.333333333333333,0,16,16,1,SUCCESS,218193,qRiJDkYIQFWc2m_Rp9Y0fg
70,UnicodeAttention#1398,1680338644809,3,73220,69596,219660,10.333333333333334,0,29,31,3,SUCCESS,219660,m-yShdXXSb-lJw-8DWQjPw
71,om31729-teamlead,1680335417520,3,76108,73400,228324,7.333333333333333,0,22,22,1,SUCCESS,228324,uHZtIP7oRhGd9Q5SUtVbUg
72,CrypticMachine#6976,1680360976173,3,76287,57664,228861,11.0,0,33,33,3,SUCCESS,228861,NhcE93GXRPqeBY0EGVIpXA
73,ImportantExpression#3304,1680356922203,3,76443,67670,229329,8.333333333333334,0,25,25,2,SUCCESS,229329,P4ZDSPOFSfOcpMlYAtyARQ
74,NickRoy,1680360119946,3,76743,73340,230230,12.666666666666666,0,37,38,1,SUCCESS,230230,rFmvGRiWSGGSXMQv6I3cpQ
75,DataDrift#3,1680323421238,3,78650,76553,235950,4.666666666666667,0,14,14,2,SUCCESS,235950,2UlTLNlmSOylrWCf3IcFhA
76,HelpfulTech#7890,1680332892533,3,79909,76469,239727,3.6666666666666665,0,11,11,4,SUCCESS,239727,ZrntHHrsS0SzXKOiX61V3g
77,AlphaHacker#8447,1680330901236,3,80221,79466,240665,1.0,0,3,3,1,SUCCESS,240665,-jwY2ItZSpGTGXx8FHmjyg
78,NeuralNumber#0975,1680356574674,3,80842,78670,242527,12.0,0,36,36,8,SUCCESS,242527,g4jIw6NOTE-cNmUfkmp8Ag
79,ArtificialPackage#9381,1680335516509,3,83287,78604,249862,14.333333333333334,0,43,43,3,SUCCESS,249862,NBc3lZa_StakDU79ZuYamg
80,FocusedEvaluation#3819,1680367744641,3,83362,76139,250088,2.6666666666666665,0,8,8,1,SUCCESS,250088,qd-TwqI1QhO3kJlS1lsxTA
81,GammaMachine#1009,1680339231824,3,84130,82802,252391,2.0,0,6,6,11,SUCCESS,252391,6I9gzFMmT66K9oFF_AqBfA
82,Supmodelv5,1680368781271,3,86109,84600,258328,8.333333333333334,0,25,25,1,SUCCESS,258328,RxnicDOKRjqShuOPw8xPLA
83,SequentialCallback#6788,1680370476043,3,86165,85266,258496,3.0,0,9,9,1,SUCCESS,258496,TshPoW-wSqe7CerBONGf4w
84,ewewe,1680364960106,3,91553,77395,274660,17.0,0,51,51,1,SUCCESS,274660,Eqy6BJvRQ3y5HIyYuyxHaA
85,TestableMachine#4263,1680364186217,3,92642,91932,277926,3.0,0,9,9,4,SUCCESS,277926,QBu3vG9GQUy4Cr_yBGr21w
86,DesktopFunction#2669,1680336358929,3,94309,91054,282927,4.0,0,12,12,2,SUCCESS,282927,yvfDzWOlSAm8FngB7eyVVQ
87,ArtificialTag#9557,1680360481094,3,97465,95529,292397,3.6666666666666665,0,11,11,2,SUCCESS,292397,6s5SAEqURwesS_NFfWXOSg
88,CompleteAttention#6938,1680314209377,3,98485,98265,295457,19.0,0,57,57,1,SUCCESS,295457,HANwkiWuQy-1rFav-W28SQ
89,Herbai-FullyCharged,1680337299386,3,98490,95869,295471,19.666666666666668,0,59,59,3,SUCCESS,295471,z057QKJcQgyXzHcT2iar9Q
