Rank,Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,LeaderboardSubmissionStatusType,RankingScore,UserId
1,IcePandaBoom,1685599100453,3,26245,24336,78736,0.3333333333333333,0,1,1,1,SUCCESS,78736,BTPWujqqTBOWGAFvEKyRaA
2,TheGreatMax#1,1685577630118,3,27642,24870,82926,1.6666666666666667,0,5,5,2,SUCCESS,82926,_lLRY-ShQyG1-SUhAeHzlQ
3,Cinderpelt,1685595543528,3,29642,27720,88928,0.3333333333333333,0,1,1,1,SUCCESS,88928,1UgtHyGoRa-lnh8JgVEtuw
4,Wingism,1685593214200,3,30356,29600,91068,1.0,0,3,3,1,SUCCESS,91068,Spey2yUETeKA1doS2t-McQ
5,PITS-1,1685616621158,3,32130,29866,96390,0.6666666666666666,0,2,2,2,SUCCESS,96390,CThkSPLERtyRM5OptykzEQ
6,ContinuousArithmetic#6635,1685577695425,3,32441,31932,97323,0.0,0,0,0,3,SUCCESS,97323,PNdQmfc2SiSWm0EJ8GgIfw
7,Sm3gg3r,1685611867693,3,33710,33202,101131,0.0,0,0,0,8,SUCCESS,101131,mryXkKBsRXCz0CZqKfHQQw
8,UnicodeArgument#0517,1685607048348,3,33728,31727,101186,1.3333333333333333,0,4,4,2,SUCCESS,101186,wg5f8XdeRk2gpz3uXHa9aQ
9,Berbbobs,1685580278967,3,34531,34066,103595,1.0,0,3,3,6,SUCCESS,103595,bt0g0Yx0R7KyvbtojGlP4A
10,ConkerMortis66,1685614293879,3,34708,31475,104125,0.6666666666666666,0,2,2,2,SUCCESS,104125,pA3TV6W2QUevifuhYGfFRQ
11,FabRacer,1685601390557,3,35221,33735,105663,1.3333333333333333,0,4,4,4,SUCCESS,105663,YXjU-6WZTe65g7_YyZPJrA
12,F1-DevelopersIO,1685609861950,3,35353,33060,106060,0.6666666666666666,0,2,2,4,SUCCESS,106060,UzQrKbzfSKyZCEf6eD2PBA
13,Gr1zzli3,1685606363972,3,35575,33257,106726,2.6666666666666665,0,8,8,2,SUCCESS,106726,yDIET1T2TTmh48Lj1Kh9kQ
14,Hatton,1685612239694,3,36594,32457,109784,1.0,0,3,3,2,SUCCESS,109784,wzVzQyEMRsG8HTwNx0foiw
15,Beelzebub#0495,1685595053401,3,37531,37402,112593,1.0,0,3,3,4,SUCCESS,112593,DMFm_6byQ9SA3Hmd67VKEA
