Alias,SubmissionTime,LapCount,AvgLapTime,BestLapTime,TotalLapTime,AvgResets,CollisionCount,OffTrackCount,ResetCount,SubmissionCount,Rank,LeaderboardSubmissionStatusType,RankingScore,UserId
JJ,1590667233030,3,26679,26078,80037,0.0,0,0,0,715,1,SUCCESS,80037,afdcX_4vRH6Ussd0mbg5LQ
ShaoXiong-NCTU-CGI,1590720491490,3,26977,26430,80931,0.0,0,0,0,1016,2,SUCCESS,80931,5iGoA9ndQwaHoJSmWA5Ltw
RayG,1590861368714,3,28959,28841,86878,0.0,0,0,0,5215,3,SUCCESS,86878,YNrvM9f5RteeSrCl7oFC5w
Robin-Castro,1590511904504,3,32519,31817,97558,0.0,0,0,0,4481,4,SUCCESS,97558,qaH8R2-8TlG79mslpdPfGg
TataCalde,1590443246202,3,35094,32125,105284,0.3333333333333333,1,0,1,2,5,SUCCESS,105284,b298e1905f964ba0ac503Q
Hagibis,1589722574632,3,35320,35047,105962,0.0,0,0,0,145,6,SUCCESS,105962,E7q3SkKETBarlF1ThkXfgA
RIC3,1590499090736,3,36545,34916,109637,0.3333333333333333,1,0,1,7,7,SUCCESS,109637,ee625540ac0e4531beaedQ
OneDudeDesign,1590580044952,3,37768,29667,113305,1.3333333333333333,2,2,4,2197,8,SUCCESS,113305,tLd0GWYiT0qzqq6YRFVXhg
morethanayear,1590326505391,3,40602,40001,121808,0.0,0,0,0,33,9,SUCCESS,121808,598cb1e88c544638b8cffw
gigi-DNPds,1590403649583,3,47786,39265,143359,2.3333333333333335,5,2,7,447,10,SUCCESS,143359,nkTUmamiSOWmb8YpN0p7aw
RichardFan-dr,1589529189332,3,48053,42287,144161,1.0,0,3,3,2252,11,SUCCESS,144161,oxm3h2AtTpGqAnGZ4vzYpg
Giacomo,1590561124178,3,48083,45452,144250,3.3333333333333335,7,3,10,46,12,SUCCESS,144250,W0KfevJdRWiQfxwL4NH15g
MING-CHUN,1590588935153,3,52472,51657,157418,0.0,0,0,0,182,13,SUCCESS,157418,qoQoafc4RhGMzWx_fwBp4w
SheBangsTheDrums1989,1590862083292,3,53499,45431,160499,2.3333333333333335,7,0,7,2,14,SUCCESS,160499,-UU08362QyO30ekn6aqU2A
Chinos1,1590347563663,3,57139,52045,171418,2.6666666666666665,6,2,8,142,15,SUCCESS,171418,b8d682610741468baf694Q
MattCamp,1590670076405,3,57273,50202,171820,4.333333333333333,7,6,13,2977,16,SUCCESS,171820,9z8BN2mkSj-Dlb_Chg_0Hw
Wasabi-DevelopersIO,1590952245052,3,57785,55838,173356,0.3333333333333333,1,0,1,666,17,SUCCESS,173356,Fmb5j9UgQ_2xkleK0vwXOg
Mentaiko-DevelopersIO,1590896827808,3,58930,52003,176791,5.0,10,5,15,401,18,SUCCESS,176791,Wt5C8BPAS0OPlzY3-txb-w
mayurmadnani,1590619650486,3,59841,55645,179525,3.6666666666666665,11,0,11,613,19,SUCCESS,179525,hr8K12KMRhSIDUEJbQT8fg
nero-DNPds,1590055722496,3,59928,54865,179784,3.0,8,1,9,481,20,SUCCESS,179784,fdqnbHDPSbKcnf8kE5xuMQ
GT-DevelopersIO,1590739846973,3,61711,53302,185133,5.333333333333333,11,5,16,480,21,SUCCESS,185133,8WSp4P7ZRn-jJgZLnugwkA
Asumi,1590791552188,3,62133,53347,186400,3.3333333333333335,9,1,10,78,22,SUCCESS,186400,Uh5qLLBPQ9-M4OuwSQJKpQ
ABaykov,1590807901465,3,63220,52342,189660,4.0,10,2,12,265,23,SUCCESS,189660,aa28j7SWTd-LxMzvFoj_bA
DBro,1590434169660,3,63250,52919,189750,4.666666666666667,12,2,14,1805,24,SUCCESS,189750,jEkEOpjZRhGUbyDZIfTo_A
Momotaro-DevelopersIO,1590869413418,3,64212,56739,192638,5.0,10,5,15,72,25,SUCCESS,192638,b428ed9339684e1091025w
PascualArroyo,1590567150329,3,64483,58451,193451,4.0,10,2,12,32,26,SUCCESS,193451,ee9ca42e38794685b5e29w
powerpeter,1590968625851,3,66088,61759,198265,3.6666666666666665,9,2,11,3,27,SUCCESS,198265,8af7b60045f44f8b9aef1Q
PolishThunder,1590937979298,3,67246,44785,201738,5.666666666666667,13,4,17,3518,28,SUCCESS,201738,qi512oGVTry8V-KtP6j2_w
laszlo-kiss,1589660219545,3,67772,65794,203317,3.3333333333333335,9,1,10,3,29,SUCCESS,203317,5d5749d4276540ccb704aQ
Galileo,1589709469026,3,68773,61838,206319,5.0,11,4,15,225,30,SUCCESS,206319,Y79AzaaOR-u4LVKMxu1Mdw
RunBabyRun,1590223925407,3,69961,64866,209884,5.0,7,8,15,86,31,SUCCESS,209884,doD1-J-eSrOBOrxWtvFiHg
Tarun99,1590678524684,3,70351,51455,211053,4.0,7,5,12,7,32,SUCCESS,211053,n1Jj8q-KTeuLAxB38cfkrw
BSi,1590222054024,3,70432,64317,211298,7.0,7,14,21,24,33,SUCCESS,211298,2eb231b0a43f4940bfed3w
Etaggel,1590877775849,3,70812,55122,212438,5.333333333333333,12,4,16,987,34,SUCCESS,212438,BwHxax8oR-e8kzZqNd5_Sw
Jianlong,1588504950489,3,71410,53878,214232,6.0,12,5,18,894,35,SUCCESS,214232,vpsHYdBtSIq__1M9j1R21Q
Ernesto,1589225758894,3,73218,66707,219655,5.0,14,1,15,1,36,SUCCESS,219655,8zBEAp0-S5yGbcZvytGZGQ
wss23,1589968202411,3,73249,59965,219747,5.0,15,0,15,6,37,SUCCESS,219747,K9q8v3GVTOucyHpASg6MYg
kimwooglae,1590129210731,3,73851,68448,221553,2.0,0,6,6,1506,38,SUCCESS,221553,bOqKo-ebR_essdUaZVGO4Q
HarinWu-UBC,1590889052155,3,74823,67048,224469,5.333333333333333,11,5,16,30,39,SUCCESS,224469,8db0f348e6094beba5ec0w
Smiles93,1590826376020,3,76007,59078,228021,6.333333333333333,18,1,19,50,40,SUCCESS,228021,ZQh09nrpQCmztIynuKW9bw
JonathanRacer,1590500243330,3,76132,65186,228397,6.0,14,4,18,3,41,SUCCESS,228397,nya9ln7uRZ6yFkb9tRzrOw
Kire,1590945036095,3,76888,72410,230666,4.666666666666667,11,3,14,307,42,SUCCESS,230666,N0y9CR6fQN-a4UlAFsTC5Q
piano,1590630992598,3,77234,73873,231702,2.3333333333333335,3,4,7,1602,43,SUCCESS,231702,UlhPeJD_R1mP1YVlotOxSA
JMajor,1590776704881,3,77699,64059,233098,8.0,17,6,24,1,44,SUCCESS,233098,d4f5da3526ca4c509b893w
nalbam-me,1590850070192,3,78005,73245,234017,7.0,15,6,21,1088,45,SUCCESS,234017,PnRru4vBRkeyT4xX6LOCtw
satussy777,1589549628472,3,78563,57863,235689,7.0,10,11,21,16,46,SUCCESS,235689,IYaF6LtbRWmZE9xBm87JmQ
SpeedFreak,1590886444287,3,78881,76372,236644,7.666666666666667,11,12,23,24,47,SUCCESS,236644,d12875dc48634d6daedcdw
IcePandaBoom,1590969428782,3,79987,73398,239962,6.666666666666667,13,7,20,2,48,SUCCESS,239962,BTPWujqqTBOWGAFvEKyRaA
RhysG,1590926025542,3,81287,80568,243863,7.0,18,3,21,1,49,SUCCESS,243863,8a55f6e53d1849718a2e3w
Kenji,1590463355686,3,81325,69085,243975,5.333333333333333,13,3,16,3,50,SUCCESS,243975,c72f3fed0798494a8c3b1w
